MJD;Year;Month;Day;Type;x_pole;sigma_x_pole;y_pole;sigma_y_pole;Type;UT1-UTC;sigma_UT1-UTC;LOD;sigma_LOD;Type;dPsi;sigma_dPsi;dEpsilon;sigma_dEpsilon;dX;sigma_dX;dY;sigma_dY
18398.062;1909;04;02;;-0.180022;0.021604;0.262477;0.015586;;0.0000000;0.0000000;;;;0.204810;0.034370;0.159389;0.041898;;;;
18416.325;1909;04;20;;-0.088674;0.020876;0.272316;0.018026;;0.0000000;0.0000000;;;;0.224372;0.061549;-0.013291;0.039957;;;;
18434.587;1909;05;08;;-0.017300;0.024900;0.301900;0.020400;;0.0000000;0.0000000;;;;0.115400;0.068600;-0.009000;0.037100;;;;
18452.850;1909;05;26;;0.082311;0.016643;0.293915;0.015624;;0.0000000;0.0000000;;;;0.161696;0.084291;0.000839;0.021602;;;;
18471.112;1909;06;14;;0.145682;0.019466;0.242356;0.024029;;0.0000000;0.0000000;;;;0.169328;0.107429;-0.009796;0.017280;;;;
18489.375;1909;07;02;;0.159939;0.021629;0.145514;0.016260;;0.0000000;0.0000000;;;;-0.073128;0.091190;0.030057;0.015366;;;;
18507.637;1909;07;20;;0.219001;0.015849;0.050735;0.015308;;0.0000000;0.0000000;;;;-0.011547;0.079780;-0.013148;0.022447;;;;
18525.900;1909;08;07;;0.251107;0.017083;0.038325;0.012976;;0.0000000;0.0000000;;;;0.142763;0.076342;0.011621;0.021565;;;;
18544.162;1909;08;26;;0.216000;0.017200;-0.092100;0.014200;;0.0000000;0.0000000;;;;0.209600;0.053300;0.068800;0.031100;;;;
18562.425;1909;09;13;;0.239771;0.033367;-0.129218;0.018723;;0.0000000;0.0000000;;;;0.327841;0.068174;0.031505;0.035607;;;;
18580.687;1909;10;01;;0.122030;0.026859;-0.229024;0.021510;;0.0000000;0.0000000;;;;0.118789;0.051222;-0.041929;0.044658;;;;
18598.950;1909;10;19;;-0.027219;0.018091;-0.280542;0.014742;;0.0000000;0.0000000;;;;0.105788;0.032512;-0.034222;0.033019;;;;
18617.212;1909;11;07;;-0.097816;0.031222;-0.318227;0.020306;;0.0000000;0.0000000;;;;0.102209;0.083756;-0.040327;0.052036;;;;
18635.475;1909;11;25;;-0.212272;0.020651;-0.273213;0.013760;;0.0000000;0.0000000;;;;0.155022;0.055398;-0.090967;0.034028;;;;
18653.737;1909;12;13;;-0.262295;0.016361;-0.211841;0.019362;;0.0000000;0.0000000;;;;-0.306349;0.093272;0.051436;0.026436;;;;
18672.000;1910;01;01;;-0.323074;0.027015;-0.200846;0.037795;;0.0000000;0.0000000;;;;0.099003;0.103352;-0.005730;0.037950;;;;
18690.262;1910;01;19;;-0.442329;0.027265;-0.257217;0.023282;;0.0000000;0.0000000;;;;0.036708;0.143048;-0.002189;0.019658;;;;
18708.525;1910;02;06;;-0.448532;0.041123;-0.107453;0.027419;;0.0000000;0.0000000;;;;0.043621;0.162329;0.045460;0.040389;;;;
18726.787;1910;02;24;;-0.408744;0.021087;0.030815;0.032683;;0.0000000;0.0000000;;;;0.172827;0.103869;-0.015696;0.038230;;;;
18745.050;1910;03;15;;-0.414020;0.027029;-0.006268;0.022893;;0.0000000;0.0000000;;;;-0.006953;0.079653;-0.073319;0.048574;;;;
18763.312;1910;04;02;;-0.385676;0.029272;0.162890;0.037814;;0.0000000;0.0000000;;;;0.131554;0.075221;0.115988;0.049835;;;;
18781.575;1910;04;20;;-0.368387;0.014246;0.272702;0.023082;;0.0000000;0.0000000;;;;0.168008;0.058720;0.013868;0.035304;;;;
18799.837;1910;05;08;;-0.268774;0.014096;0.293213;0.017618;;0.0000000;0.0000000;;;;0.102868;0.050954;0.015300;0.031518;;;;
18818.100;1910;05;27;;-0.147573;0.033402;0.342824;0.031269;;0.0000000;0.0000000;;;;0.108410;0.144680;0.021531;0.038312;;;;
18836.362;1910;06;14;;-0.081273;0.036206;0.328529;0.024940;;0.0000000;0.0000000;;;;0.268834;0.133538;-0.046158;0.027171;;;;
18854.625;1910;07;02;;-0.020932;0.018243;0.388520;0.021784;;0.0000000;0.0000000;;;;0.186364;0.101418;0.015650;0.016119;;;;
18872.887;1910;07;20;;0.105674;0.015903;0.327555;0.015193;;0.0000000;0.0000000;;;;-0.016453;0.084989;-0.015338;0.023625;;;;
18891.150;1910;08;08;;0.176301;0.025502;0.312524;0.018735;;0.0000000;0.0000000;;;;0.146119;0.091503;0.028960;0.027777;;;;
18909.412;1910;08;26;;0.191756;0.047195;0.171612;0.029191;;0.0000000;0.0000000;;;;0.176229;0.097407;0.121387;0.055812;;;;
18927.675;1910;09;13;;0.222257;0.017196;0.091742;0.015870;;0.0000000;0.0000000;;;;0.182638;0.052853;0.063604;0.032838;;;;
18945.937;1910;10;01;;0.211332;0.016710;-0.009012;0.016112;;0.0000000;0.0000000;;;;0.048463;0.032674;-0.060190;0.037462;;;;
18964.200;1910;10;20;;0.205000;0.020700;-0.105700;0.017200;;0.0000000;0.0000000;;;;0.062800;0.036400;-0.095100;0.039600;;;;
18982.462;1910;11;07;;0.120900;0.020101;-0.162494;0.021135;;0.0000000;0.0000000;;;;0.123726;0.059606;-0.019765;0.042156;;;;
19000.725;1910;11;25;;0.083916;0.023956;-0.253801;0.024007;;0.0000000;0.0000000;;;;0.013354;0.073655;-0.021508;0.051519;;;;
19018.987;1910;12;14;;-0.057477;0.033626;-0.280025;0.025436;;0.0000000;0.0000000;;;;0.072073;0.128036;-0.009321;0.037844;;;;
19037.250;1911;01;01;;-0.089579;0.028621;-0.260914;0.027948;;0.0000000;0.0000000;;;;0.169478;0.116395;0.037311;0.032178;;;;
19055.512;1911;01;19;;-0.218786;0.029820;-0.263597;0.035792;;0.0000000;0.0000000;;;;0.069459;0.152501;0.061462;0.023480;;;;
19073.775;1911;02;06;;-0.224700;0.024170;-0.257286;0.021305;;0.0000000;0.0000000;;;;0.325278;0.115919;0.068961;0.028144;;;;
19092.037;1911;02;25;;-0.335860;0.021547;-0.182205;0.019739;;0.0000000;0.0000000;;;;0.133424;0.083961;0.036224;0.025924;;;;
19110.300;1911;03;15;;-0.267000;0.034500;-0.050900;0.036500;;0.0000000;0.0000000;;;;-0.104000;0.121900;0.078500;0.058700;;;;
19128.562;1911;04;02;;-0.370633;0.024922;0.021540;0.022191;;0.0000000;0.0000000;;;;0.297392;0.046601;0.002211;0.053352;;;;
19146.825;1911;04;20;;-0.353109;0.024050;0.047330;0.019022;;0.0000000;0.0000000;;;;0.167158;0.069713;-0.013280;0.040848;;;;
19165.087;1911;05;09;;-0.332727;0.014668;0.126340;0.014928;;0.0000000;0.0000000;;;;0.252875;0.048137;-0.056184;0.031637;;;;
19183.350;1911;05;27;;-0.234107;0.032662;0.168826;0.020525;;0.0000000;0.0000000;;;;0.201020;0.113961;0.056925;0.030206;;;;
19201.612;1911;06;14;;-0.272718;0.028763;0.310644;0.020913;;0.0000000;0.0000000;;;;0.192952;0.130471;0.027320;0.018467;;;;
19219.875;1911;07;02;;-0.193283;0.022444;0.331807;0.023636;;0.0000000;0.0000000;;;;0.287728;0.116745;-0.006204;0.019212;;;;
19238.137;1911;07;21;;-0.136796;0.026687;0.347029;0.020769;;0.0000000;0.0000000;;;;0.100558;0.095132;-0.013315;0.028295;;;;
19256.400;1911;08;08;;-0.056770;0.020828;0.304448;0.016125;;0.0000000;0.0000000;;;;0.038851;0.087052;-0.008402;0.025164;;;;
19274.662;1911;08;26;;0.060600;0.022900;0.363500;0.027100;;0.0000000;0.0000000;;;;0.205100;0.059600;0.017900;0.029800;;;;
19292.925;1911;09;13;;0.112694;0.032188;0.325844;0.023151;;0.0000000;0.0000000;;;;0.299304;0.082079;0.040320;0.047025;;;;
19311.187;1911;10;02;;0.129599;0.019997;0.242729;0.021387;;0.0000000;0.0000000;;;;0.155515;0.039558;-0.094239;0.038228;;;;
19329.450;1911;10;20;;0.130866;0.021743;0.155825;0.020309;;0.0000000;0.0000000;;;;0.123438;0.042282;-0.010054;0.034573;;;;
19347.712;1911;11;07;;0.158551;0.020434;0.088616;0.025134;;0.0000000;0.0000000;;;;0.051214;0.068383;-0.010926;0.041562;;;;
19365.975;1911;11;25;;0.145314;0.028595;-0.044498;0.021946;;0.0000000;0.0000000;;;;-0.100129;0.069086;-0.007673;0.044906;;;;
19384.237;1911;12;14;;0.095603;0.025949;-0.041933;0.034319;;0.0000000;0.0000000;;;;0.023942;0.151461;-0.068062;0.043736;;;;
19402.500;1912;01;01;;0.083131;0.028082;-0.041367;0.045117;;0.0000000;0.0000000;;;;0.086921;0.127853;0.026547;0.039122;;;;
19420.762;1912;01;19;;-0.038956;0.035506;-0.097988;0.024047;;0.0000000;0.0000000;;;;-0.007819;0.159622;0.019820;0.021583;;;;
19439.025;1912;02;07;;0.078300;0.036400;-0.165300;0.022900;;0.0000000;0.0000000;;;;0.233500;0.115600;0.104200;0.031000;;;;
19457.287;1912;02;25;;-0.088995;0.031251;-0.223549;0.023255;;0.0000000;0.0000000;;;;0.220333;0.093899;0.077473;0.038050;;;;
19475.550;1912;03;14;;-0.127587;0.022657;-0.102840;0.033381;;0.0000000;0.0000000;;;;0.170145;0.089310;0.010912;0.046724;;;;
19493.812;1912;04;01;;-0.227272;0.023288;-0.194080;0.022502;;0.0000000;0.0000000;;;;0.186406;0.044893;-0.084389;0.049865;;;;
19512.075;1912;04;20;;-0.209405;0.020707;-0.109730;0.020075;;0.0000000;0.0000000;;;;0.055672;0.058713;0.017194;0.031326;;;;
19530.337;1912;05;08;;-0.237021;0.016480;-0.041122;0.019962;;0.0000000;0.0000000;;;;0.022407;0.056949;0.025940;0.032792;;;;
19548.600;1912;05;26;;-0.262082;0.018289;-0.006966;0.017816;;0.0000000;0.0000000;;;;0.029363;0.090838;0.043339;0.022758;;;;
19566.862;1912;06;13;;-0.225320;0.035063;0.056285;0.028655;;0.0000000;0.0000000;;;;0.180293;0.125295;-0.022633;0.026061;;;;
19585.125;1912;07;02;;-0.263907;0.021742;0.044713;0.019951;;0.0000000;0.0000000;;;;0.002937;0.113586;0.003018;0.016324;;;;
19603.387;1912;07;20;;-0.196951;0.023121;0.144625;0.021044;;0.0000000;0.0000000;;;;0.068149;0.094223;0.007916;0.027238;;;;
19621.650;1912;08;07;;-0.198267;0.021321;0.185500;0.018223;;0.0000000;0.0000000;;;;0.204439;0.104019;0.018183;0.028277;;;;
19639.912;1912;08;25;;-0.219124;0.027649;0.151146;0.023604;;0.0000000;0.0000000;;;;0.159364;0.071235;0.100388;0.039220;;;;
19658.175;1912;09;13;;-0.175982;0.021677;0.183356;0.018936;;0.0000000;0.0000000;;;;0.236280;0.063918;0.115620;0.039114;;;;
19676.437;1912;10;01;;-0.160280;0.019553;0.162811;0.016252;;0.0000000;0.0000000;;;;0.097070;0.035523;-0.038213;0.039632;;;;
19694.700;1912;10;19;;-0.103200;0.021500;0.187700;0.021600;;0.0000000;0.0000000;;;;0.069900;0.040000;-0.065100;0.046800;;;;
19712.962;1912;11;06;;-0.078852;0.022537;0.172599;0.021871;;0.0000000;0.0000000;;;;0.014043;0.067846;0.025894;0.043515;;;;
19731.225;1912;11;25;;-0.076719;0.031453;0.222193;0.024394;;0.0000000;0.0000000;;;;0.080993;0.083189;-0.048971;0.054231;;;;
19749.487;1912;12;13;;-0.018200;0.033800;0.178000;0.021300;;0.0000000;0.0000000;;;;-0.209300;0.149500;0.097800;0.039400;;;;
19767.750;1912;12;31;;-0.088918;0.036157;0.098053;0.038779;;0.0000000;0.0000000;;;;-0.130297;0.147099;0.004638;0.045245;;;;
19786.012;1913;01;19;;-0.043449;0.024134;0.115101;0.031313;;0.0000000;0.0000000;;;;-0.107525;0.148353;0.028795;0.019234;;;;
19804.275;1913;02;06;;-0.001323;0.029225;0.124168;0.025147;;0.0000000;0.0000000;;;;0.274923;0.112863;0.004371;0.033360;;;;
19822.537;1913;02;24;;-0.021744;0.022356;0.057252;0.022649;;0.0000000;0.0000000;;;;-0.015634;0.080957;-0.073590;0.030838;;;;
19840.800;1913;03;14;;0.011122;0.019340;0.015761;0.020873;;0.0000000;0.0000000;;;;0.202756;0.058131;0.031678;0.036427;;;;
19859.062;1913;04;02;;-0.010477;0.016419;-0.071666;0.019034;;0.0000000;0.0000000;;;;0.000632;0.034529;0.016072;0.036418;;;;
19877.325;1913;04;20;;0.032491;0.025253;0.003044;0.016851;;0.0000000;0.0000000;;;;-0.002118;0.060835;0.051937;0.035678;;;;
19895.587;1913;05;08;;0.048101;0.019458;-0.050706;0.023830;;0.0000000;0.0000000;;;;0.005973;0.067868;0.058074;0.035138;;;;
19913.850;1913;05;26;;0.032669;0.022624;-0.039496;0.022980;;0.0000000;0.0000000;;;;0.145719;0.101370;-0.023783;0.025456;;;;
19932.112;1913;06;14;;0.008311;0.023950;-0.068348;0.019240;;0.0000000;0.0000000;;;;0.095341;0.112721;0.009351;0.016753;;;;
19950.375;1913;07;02;;0.000027;0.031816;-0.047918;0.022600;;0.0000000;0.0000000;;;;0.254609;0.113267;-0.033878;0.023651;;;;
19968.637;1913;07;20;;-0.076685;0.026892;-0.083122;0.018481;;0.0000000;0.0000000;;;;-0.087757;0.110497;-0.002857;0.031253;;;;
19986.900;1913;08;07;;-0.108057;0.017340;-0.085386;0.017913;;0.0000000;0.0000000;;;;-0.016574;0.091878;-0.013581;0.024005;;;;
20005.162;1913;08;26;;-0.100400;0.027900;-0.040800;0.019000;;0.0000000;0.0000000;;;;0.371500;0.067400;0.106400;0.035600;;;;
20023.425;1913;09;13;;-0.162152;0.019790;-0.081823;0.024953;;0.0000000;0.0000000;;;;0.226011;0.076275;0.094102;0.046150;;;;
20041.687;1913;10;01;;-0.223157;0.019148;-0.030051;0.015589;;0.0000000;0.0000000;;;;0.140482;0.033187;-0.042264;0.041169;;;;
20059.950;1913;10;19;;-0.224000;0.020000;-0.002700;0.028700;;0.0000000;0.0000000;;;;0.069600;0.047200;0.013500;0.044900;;;;
20078.212;1913;11;07;;-0.226344;0.023162;0.078679;0.023742;;0.0000000;0.0000000;;;;0.094095;0.068956;-0.075759;0.047116;;;;
20096.475;1913;11;25;;-0.200560;0.022160;0.102525;0.020236;;0.0000000;0.0000000;;;;0.123629;0.061773;-0.061520;0.034578;;;;
20114.737;1913;12;13;;-0.313300;0.039300;0.074600;0.021000;;0.0000000;0.0000000;;;;-0.070900;0.110300;-0.070800;0.034100;;;;
20133.000;1914;01;01;;-0.203986;0.042377;0.155067;0.052640;;0.0000000;0.0000000;;;;-0.053388;0.166647;-0.005376;0.060606;;;;
20151.262;1914;01;19;;-0.260937;0.067620;0.252070;0.062023;;0.0000000;0.0000000;;;;0.482868;0.261586;-0.080710;0.047209;;;;
20169.525;1914;02;06;;-0.152037;0.032358;0.221001;0.033547;;0.0000000;0.0000000;;;;0.460108;0.138175;0.079547;0.033998;;;;
20187.787;1914;02;24;;-0.093945;0.023823;0.191653;0.020597;;0.0000000;0.0000000;;;;0.274282;0.082321;-0.003172;0.029356;;;;
20206.050;1914;03;15;;-0.063798;0.022074;0.184214;0.017949;;0.0000000;0.0000000;;;;0.368801;0.055476;0.034615;0.036141;;;;
20224.312;1914;04;02;;-0.013635;0.021036;0.132013;0.036281;;0.0000000;0.0000000;;;;0.182668;0.064550;-0.005456;0.042311;;;;
20242.575;1914;04;20;;0.045383;0.017243;0.170364;0.018313;;0.0000000;0.0000000;;;;0.027064;0.052599;0.079159;0.031296;;;;
20260.837;1914;05;08;;0.034013;0.021428;0.110450;0.025557;;0.0000000;0.0000000;;;;0.058854;0.067678;0.018142;0.040045;;;;
20279.100;1914;05;27;;0.073793;0.015420;0.089719;0.013907;;0.0000000;0.0000000;;;;0.195994;0.076098;-0.004195;0.018039;;;;
20297.362;1914;06;14;;0.106389;0.029431;0.069624;0.018977;;0.0000000;0.0000000;;;;0.150803;0.132359;0.044380;0.016981;;;;
20315.625;1914;07;02;;0.104207;0.017302;0.003118;0.015383;;0.0000000;0.0000000;;;;0.061613;0.079659;0.007552;0.014041;;;;
20333.887;1914;07;20;;0.085502;0.013219;-0.025467;0.011498;;0.0000000;0.0000000;;;;-0.005456;0.066776;-0.016331;0.019034;;;;
20352.150;1914;08;08;;0.049258;0.014447;-0.008534;0.018946;;0.0000000;0.0000000;;;;-0.039541;0.090380;0.020453;0.024494;;;;
20370.412;1914;08;26;;-0.013923;0.021070;-0.060487;0.020484;;0.0000000;0.0000000;;;;0.029862;0.061791;0.025569;0.031829;;;;
20388.675;1914;09;13;;-0.046141;0.017808;-0.151237;0.014883;;0.0000000;0.0000000;;;;0.000046;0.048187;-0.025157;0.027803;;;;
20406.937;1914;10;01;;-0.094789;0.022287;-0.177467;0.016968;;0.0000000;0.0000000;;;;0.017265;0.038972;-0.054229;0.037879;;;;
20425.200;1914;10;20;;-0.140169;0.032081;-0.214589;0.017725;;0.0000000;0.0000000;;;;-0.107241;0.042845;-0.020467;0.037875;;;;
20443.462;1914;11;07;;-0.220007;0.022213;-0.164939;0.020100;;0.0000000;0.0000000;;;;0.010800;0.055608;-0.127015;0.043005;;;;
20461.725;1914;11;25;;-0.271487;0.019822;-0.080598;0.028419;;0.0000000;0.0000000;;;;0.093833;0.074114;-0.119831;0.044306;;;;
20479.987;1914;12;14;;-0.197162;0.054534;-0.003731;0.040356;;0.0000000;0.0000000;;;;-0.033235;0.234490;0.126051;0.065477;;;;
20498.250;1915;01;01;;-0.365371;0.033632;0.018627;0.024793;;0.0000000;0.0000000;;;;0.050076;0.137027;0.007352;0.039388;;;;
20516.512;1915;01;19;;-0.311390;0.034237;0.018527;0.036937;;0.0000000;0.0000000;;;;0.470422;0.190718;-0.025907;0.027027;;;;
20534.775;1915;02;06;;-0.363577;0.028404;0.127944;0.046152;;0.0000000;0.0000000;;;;0.199111;0.082412;-0.005714;0.031288;;;;
20553.037;1915;02;25;;-0.230546;0.034338;0.091634;0.039141;;0.0000000;0.0000000;;;;0.217155;0.152154;0.062311;0.052850;;;;
20571.300;1915;03;15;;-0.285678;0.027666;0.254673;0.030284;;0.0000000;0.0000000;;;;0.366048;0.083251;0.064727;0.056257;;;;
20589.562;1915;04;02;;-0.300793;0.035000;0.364102;0.032230;;0.0000000;0.0000000;;;;0.480897;0.069664;-0.061038;0.070711;;;;
20607.825;1915;04;20;;-0.145488;0.022572;0.374588;0.051362;;0.0000000;0.0000000;;;;0.264689;0.087911;-0.030308;0.039430;;;;
20626.087;1915;05;09;;-0.084157;0.022819;0.325899;0.025296;;0.0000000;0.0000000;;;;0.251653;0.074966;0.026434;0.040212;;;;
20644.350;1915;05;27;;-0.008400;0.021600;0.253100;0.027800;;0.0000000;0.0000000;;;;0.261400;0.120600;0.015400;0.027700;;;;
20662.612;1915;06;14;;0.086674;0.025374;0.275352;0.030762;;0.0000000;0.0000000;;;;0.027152;0.116818;0.032016;0.025083;;;;
20680.875;1915;07;02;;0.081245;0.018951;0.210673;0.023988;;0.0000000;0.0000000;;;;0.020150;0.110182;0.042758;0.016256;;;;
20699.137;1915;07;21;;0.121650;0.022685;0.162508;0.020369;;0.0000000;0.0000000;;;;-0.076632;0.111521;0.060233;0.031530;;;;
20717.400;1915;08;08;;0.169064;0.028416;-0.052355;0.038319;;0.0000000;0.0000000;;;;0.017374;0.111772;-0.019577;0.038525;;;;
20735.662;1915;08;26;;0.112084;0.021944;0.002862;0.022580;;0.0000000;0.0000000;;;;0.038242;0.062160;0.031483;0.035854;;;;
20753.925;1915;09;13;;0.099188;0.020367;-0.061928;0.021327;;0.0000000;0.0000000;;;;-0.010568;0.066166;0.064707;0.036261;;;;
20772.187;1915;10;02;;0.093628;0.029174;-0.172293;0.033092;;0.0000000;0.0000000;;;;-0.095497;0.050692;-0.056246;0.054216;;;;
20790.450;1915;10;20;;-0.031363;0.037232;-0.267297;0.036264;;0.0000000;0.0000000;;;;0.011846;0.072173;-0.063122;0.041518;;;;
20808.712;1915;11;07;;-0.050020;0.030742;-0.262266;0.023155;;0.0000000;0.0000000;;;;-0.027821;0.088036;-0.038193;0.050505;;;;
20826.975;1915;11;25;;-0.047776;0.025033;-0.265495;0.028877;;0.0000000;0.0000000;;;;0.118091;0.069539;-0.019792;0.039372;;;;
20845.237;1915;12;14;;-0.135461;0.023173;-0.219164;0.028298;;0.0000000;0.0000000;;;;-0.012289;0.086845;-0.027399;0.027321;;;;
20863.500;1916;01;01;;-0.250486;0.023204;-0.127502;0.022968;;0.0000000;0.0000000;;;;-0.021577;0.103420;0.018951;0.028163;;;;
20881.762;1916;01;19;;-0.339030;0.037330;-0.192532;0.045931;;0.0000000;0.0000000;;;;0.024111;0.137392;-0.018940;0.034175;;;;
20900.025;1916;02;07;;-0.414793;0.058039;-0.366168;0.141532;;0.0000000;0.0000000;;;;-0.098174;0.170431;0.076541;0.118153;;;;
20918.287;1916;02;25;;-0.341536;0.021953;-0.026629;0.029162;;0.0000000;0.0000000;;;;0.169266;0.088743;-0.014264;0.030157;;;;
20936.550;1916;03;14;;-0.344556;0.018814;0.102289;0.019703;;0.0000000;0.0000000;;;;0.252240;0.050378;-0.029106;0.028335;;;;
20954.812;1916;04;01;;-0.312204;0.024609;0.143646;0.020499;;0.0000000;0.0000000;;;;0.180470;0.047266;0.015853;0.027610;;;;
20973.075;1916;04;20;;-0.283589;0.023924;0.181301;0.020568;;0.0000000;0.0000000;;;;0.143325;0.058658;0.063949;0.026548;;;;
20991.337;1916;05;08;;-0.251093;0.018184;0.263902;0.019588;;0.0000000;0.0000000;;;;0.138055;0.053509;0.020526;0.024625;;;;
21009.600;1916;05;26;;-0.158543;0.020020;0.396971;0.033556;;0.0000000;0.0000000;;;;0.158620;0.085492;0.044177;0.026115;;;;
21027.862;1916;06;13;;-0.236712;0.062220;0.246063;0.050573;;0.0000000;0.0000000;;;;0.136788;0.152108;0.143947;0.057248;;;;
21046.125;1916;07;02;;-0.049133;0.028615;0.295525;0.022294;;0.0000000;0.0000000;;;;-0.030297;0.075359;0.037090;0.022295;;;;
21064.387;1916;07;20;;-0.019000;0.038200;0.215800;0.026700;;0.0000000;0.0000000;;;;0.070100;0.103300;0.069400;0.029700;;;;
21082.650;1916;08;07;;0.091660;0.018963;0.193570;0.018460;;0.0000000;0.0000000;;;;-0.039878;0.073489;0.007240;0.022693;;;;
21100.912;1916;08;25;;0.171184;0.018604;0.142932;0.016015;;0.0000000;0.0000000;;;;0.230323;0.045535;0.085540;0.025321;;;;
21119.175;1916;09;13;;0.135500;0.023400;0.053900;0.025100;;0.0000000;0.0000000;;;;-0.046700;0.057800;-0.000100;0.025700;;;;
21137.437;1916;10;01;;0.159276;0.025292;-0.060418;0.036456;;0.0000000;0.0000000;;;;0.011834;0.078911;-0.008215;0.026973;;;;
21155.700;1916;10;19;;0.195249;0.023248;-0.060384;0.023203;;0.0000000;0.0000000;;;;0.031580;0.041769;-0.048167;0.034018;;;;
21173.962;1916;11;06;;0.041662;0.033202;-0.606821;0.141969;;0.0000000;0.0000000;;;;0.943431;0.274302;0.112475;0.054856;;;;
21192.225;1916;11;25;;0.012991;0.025535;-0.219566;0.030003;;0.0000000;0.0000000;;;;0.053736;0.068762;-0.061942;0.039228;;;;
21210.487;1916;12;13;;-0.003679;0.034430;-0.318930;0.051949;;0.0000000;0.0000000;;;;0.050138;0.118290;-0.018448;0.050335;;;;
21228.750;1916;12;31;;-0.095516;0.031991;-0.232917;0.036690;;0.0000000;0.0000000;;;;0.113371;0.098425;-0.038837;0.039895;;;;
21247.012;1917;01;19;;-0.151536;0.032643;-0.182785;0.035632;;0.0000000;0.0000000;;;;0.177793;0.081918;-0.049965;0.028040;;;;
21265.275;1917;02;06;;-0.182049;0.018780;-0.136279;0.020541;;0.0000000;0.0000000;;;;0.226590;0.064294;-0.029064;0.017525;;;;
21283.537;1917;02;24;;-0.292198;0.021566;-0.114514;0.025900;;0.0000000;0.0000000;;;;0.378588;0.066745;-0.025331;0.022017;;;;
21301.800;1917;03;14;;-0.293211;0.023421;-0.077170;0.028302;;0.0000000;0.0000000;;;;0.271657;0.067886;-0.007479;0.030789;;;;
21320.062;1917;04;02;;-0.310501;0.018384;-0.047076;0.019377;;0.0000000;0.0000000;;;;0.320842;0.036052;0.020607;0.038323;;;;
21338.325;1917;04;20;;-0.262144;0.022858;0.028782;0.036242;;0.0000000;0.0000000;;;;0.158905;0.076173;0.065957;0.042121;;;;
21356.587;1917;05;08;;-0.195616;0.034674;0.145893;0.043448;;0.0000000;0.0000000;;;;-0.131604;0.107830;0.175394;0.060186;;;;
21374.850;1917;05;26;;-0.216823;0.016046;0.172434;0.021974;;0.0000000;0.0000000;;;;0.205536;0.089022;0.029871;0.023536;;;;
21393.112;1917;06;14;;-0.195552;0.023695;0.154519;0.024785;;0.0000000;0.0000000;;;;0.094768;0.093800;0.041009;0.017617;;;;
21411.375;1917;07;02;;-0.114387;0.021710;0.252819;0.017637;;0.0000000;0.0000000;;;;0.160593;0.109832;0.011260;0.015601;;;;
21429.637;1917;07;20;;-0.014913;0.026123;0.095478;0.050081;;0.0000000;0.0000000;;;;0.119251;0.121268;-0.101896;0.040784;;;;
21447.900;1917;08;07;;-0.032948;0.022517;0.203552;0.021771;;0.0000000;0.0000000;;;;-0.017169;0.093714;-0.018236;0.029087;;;;
21466.162;1917;08;26;;-0.004274;0.018041;0.202191;0.017393;;0.0000000;0.0000000;;;;0.223112;0.056366;0.133130;0.035319;;;;
21484.425;1917;09;13;;-0.029300;0.023400;0.187800;0.020200;;0.0000000;0.0000000;;;;0.092500;0.064100;0.150900;0.036000;;;;
21502.687;1917;10;01;;0.047363;0.042714;0.077854;0.035380;;0.0000000;0.0000000;;;;-0.021470;0.089513;-0.046959;0.056889;;;;
21520.950;1917;10;19;;0.027454;0.027359;0.011902;0.023281;;0.0000000;0.0000000;;;;-0.023835;0.047870;-0.100501;0.044000;;;;
21539.212;1917;11;07;;0.086395;0.033256;0.016630;0.018122;;0.0000000;0.0000000;;;;0.164901;0.073747;-0.031988;0.042757;;;;
21557.475;1917;11;25;;0.011086;0.026318;0.026413;0.034694;;0.0000000;0.0000000;;;;0.093324;0.100088;-0.148308;0.056746;;;;
21575.737;1917;12;13;;0.061347;0.020973;-0.033647;0.023957;;0.0000000;0.0000000;;;;-0.024511;0.101763;0.006694;0.027343;;;;
21594.000;1918;01;01;;-0.045800;0.028200;-0.126500;0.035300;;0.0000000;0.0000000;;;;0.111100;0.145300;-0.004400;0.040900;;;;
21612.262;1918;01;19;;-0.063352;0.035400;-0.187119;0.045038;;0.0000000;0.0000000;;;;-0.004287;0.122131;0.022486;0.027016;;;;
21630.525;1918;02;06;;-0.140380;0.021869;-0.029766;0.034383;;0.0000000;0.0000000;;;;0.138678;0.119162;-0.033442;0.029042;;;;
